date,observer,site,plot,quadrat,id,1_pa,2_pa,3_pa,4_pa,5_pa,6_pa,7_pa,8_pa,9_pa,cover,notes
4/11/2016,Pandora Holliday,w2,8,4,Oxalis ,0,0,0,0,0,0,0,0,1,1,
4/11/2016,Pandora Holliday,w2,8,4,Litter,0,0,0,0,0,0,0,0,0,30,
4/11/2016,Pandora Holliday,s2,3,1,Plantain,1,1,1,1,1,1,1,1,1,40,
4/11/2016,Pandora Holliday,s2,3,1,BROHOR,1,0,1,0,1,1,0,0,1,1,
4/11/2016,Pandora Holliday,s2,3,1,Hairy flatweed,0,1,0,1,1,1,0,1,1,5,
4/11/2016,Pandora Holliday,s2,3,1,TRIARV,0,0,0,1,1,1,1,1,1,1,
4/11/2016,Pandora Holliday,s2,3,1,Bulbine lily bulbosa,0,0,0,0,1,0,0,1,0,2,
4/11/2016,Pandora Holliday,s2,3,1,Themeda,1,1,1,1,1,1,0,0,1,30,
4/11/2016,Pandora Holliday,s2,3,1,Thin fuzzy grass,0,0,1,1,0,1,0,0,0,20,
4/11/2016,Pandora Holliday,s2,3,1,VULMYU,0,0,1,0,1,0,1,1,1,2,
4/11/2016,Pandora Holliday,s2,3,1,VULBRO,1,0,1,1,1,1,1,1,1,6,
4/11/2016,Pandora Holliday,s2,3,1,AUSSCA,0,0,0,0,0,0,1,0,0,5,
4/11/2016,Pandora Holliday,s2,3,1,Skeleton weed,0,0,0,0,0,0,0,1,0,3,
4/11/2016,Pandora Holliday,s2,3,1,Saffron thistle,0,0,0,0,1,0,1,1,1,1,
4/11/2016,Pandora Holliday,s2,3,1,Purple node,1,0,0,0,0,0,0,0,0,1,
4/11/2016,Pandora Holliday,s2,3,1,CONRUB,1,0,0,0,0,0,1,1,0,1,
4/11/2016,Pandora Holliday,s2,3,1,Pinecone grass,0,0,1,0,0,0,0,0,0,1,
4/11/2016,Pandora Holliday,s2,3,1,St Johns wort,0,0,0,1,0,0,0,0,0,1,
4/11/2016,Pandora Holliday,s2,3,1,TRIGLOM,0,0,0,1,0,0,0,1,1,1,
4/11/2016,Pandora Holliday,s2,3,1,Hairy panic,0,0,0,0,0,1,0,1,1,2,
4/11/2016,Pandora Holliday,s2,3,1,TRISUB,0,0,0,0,0,0,1,0,1,5,
4/11/2016,Pandora Holliday,s2,3,1,TRIDUB,0,0,0,0,0,0,0,1,1,1,
4/11/2016,Pandora Holliday,s2,3,1,Avena,0,0,0,0,0,0,0,1,0,1,
4/11/2016,Pandora Holliday,s2,3,1,Upright blue leaf forb,0,0,0,0,0,0,0,0,1,1,
4/11/2016,Pandora Holliday,s2,3,1,Ringed Wallaby grass,0,0,0,0,0,0,0,0,1,1,
4/11/2016,Pandora Holliday,s2,3,1,Woolly mullien,0,0,0,0,0,0,0,0,1,2,
4/11/2016,Pandora Holliday,s2,3,1,Litter,0,0,0,0,0,0,0,0,0,60,
4/11/2016,Pandora Holliday,s2,3,1,Bareground,0,0,0,0,0,0,0,0,0,2,
4/11/2016,Pandora Holliday,s2,3,2,Plantain,1,1,1,1,1,1,1,1,1,40,
4/11/2016,Pandora Holliday,s2,3,2,Themeda,1,1,1,1,1,1,1,1,1,60,
4/11/2016,Pandora Holliday,s2,3,2,BROHOR,0,0,1,0,1,0,1,0,0,1,
4/11/2016,Pandora Holliday,s2,3,2,POALAB,0,0,0,0,0,0,1,1,0,12,
4/11/2016,Pandora Holliday,s2,3,2,Avena,0,0,1,0,1,0,0,0,1,2,
4/11/2016,Pandora Holliday,s2,3,2,Lomandra,0,0,0,0,0,0,1,0,0,1,
4/11/2016,Pandora Holliday,s2,3,2,St Johns wort,1,0,0,0,0,0,0,0,0,1,
4/11/2016,Pandora Holliday,s2,3,2,Round leaf legume,1,0,0,0,0,0,0,0,0,1,"creeper, has hairy leaves ad stems, is clover-like"
4/11/2016,Pandora Holliday,s2,3,2,TRISUB,0,1,0,0,0,0,0,0,0,1,
4/11/2016,Pandora Holliday,s2,3,2,CONRUB,0,1,1,1,0,0,1,0,0,3,
4/11/2016,Pandora Holliday,s2,3,2,VULBRO,0,0,1,1,0,0,0,0,0,1,
4/11/2016,Pandora Holliday,s2,3,2,Hairy panic,0,0,0,1,0,0,1,0,0,1,
4/11/2016,Pandora Holliday,s2,3,2,Red grass,0,0,0,0,1,1,0,0,0,5,
4/11/2016,Pandora Holliday,s2,3,2,Ringed Wallaby grass,0,0,0,0,0,1,0,0,1,2,
4/11/2016,Pandora Holliday,s2,3,2,Woolly mullien,0,0,0,0,0,0,0,0,1,2,
4/11/2016,Pandora Holliday,s2,3,2,Pinecone grass,0,0,0,1,0,0,0,0,0,1,
4/11/2016,Pandora Holliday,s2,3,2,Litter,0,0,0,0,0,0,0,0,0,90,
4/11/2016,Pandora Holliday,s2,3,3,Plantain,1,1,1,1,1,1,1,1,1,60,
4/11/2016,Pandora Holliday,s2,3,3,Themeda,1,1,1,1,1,1,1,1,1,50,
4/11/2016,Pandora Holliday,s2,3,3,Hounds tongue,0,0,0,1,0,0,0,0,0,1,
4/11/2016,Pandora Holliday,s2,3,3,Lomandra,1,1,0,1,1,0,0,1,0,2,
4/11/2016,Pandora Holliday,s2,3,3,TRIARV,0,0,0,1,0,0,0,0,0,1,
4/11/2016,Pandora Holliday,s2,3,3,Ringed Wallaby grass,0,1,0,0,0,0,0,0,0,1,
4/11/2016,Pandora Holliday,s2,3,3,VULMYU,0,0,1,0,0,0,0,0,0,1,
4/11/2016,Pandora Holliday,s2,3,3,LOMBRAC,0,0,1,0,0,1,0,0,0,2,
4/11/2016,Pandora Holliday,s2,3,3,Sorrel,0,0,0,0,1,1,0,1,1,5,
4/11/2016,Pandora Holliday,s2,3,3,CONRUB,0,0,0,0,0,0,0,0,1,2,
4/11/2016,Pandora Holliday,s2,3,3,Wurmbea,0,0,1,0,0,0,0,0,0,1,
4/11/2016,Pandora Holliday,s2,3,3,Avena,0,0,1,0,0,0,0,0,0,1,
4/11/2016,Pandora Holliday,s2,3,3,Litter,0,0,0,0,0,0,0,0,0,90,
4/11/2016,Pandora Holliday,s2,3,4,Plantain,1,1,1,1,1,1,1,1,1,40,
4/11/2016,Pandora Holliday,s2,3,4,Themeda,1,1,1,1,1,1,1,1,1,75,
4/11/2016,Pandora Holliday,s2,3,4,CONRUB,0,0,0,1,1,1,0,1,1,5,
4/11/2016,Pandora Holliday,s2,3,4,St Johns wort,0,0,0,0,0,0,1,0,1,1,
4/11/2016,Pandora Holliday,s2,3,4,Avena,0,0,0,0,0,0,0,0,1,1,
4/11/2016,Pandora Holliday,s2,3,4,Yellow mullien,0,0,0,0,0,0,0,1,0,2,
4/11/2016,Pandora Holliday,s2,3,4,TRIARV,1,0,0,0,0,0,1,0,0,1,
4/11/2016,Pandora Holliday,s2,3,4,Micro laena,0,0,1,0,0,0,0,0,0,1,
4/11/2016,Pandora Holliday,s2,3,4,Ringed Wallaby grass,0,0,0,1,0,0,1,0,0,1,
4/11/2016,Pandora Holliday,s2,3,4,BRODIA,0,0,0,1,0,0,0,0,0,1,
4/11/2016,Pandora Holliday,s2,3,4,Lily creeper,0,0,0,0,0,1,0,0,1,10,
4/11/2016,Pandora Holliday,s2,3,4,TRISUB,0,0,0,0,0,0,1,0,0,1,
4/11/2016,Pandora Holliday,s2,3,4,Upright blue leaf forb,0,0,0,0,0,0,1,0,0,1,
4/11/2016,Pandora Holliday,s2,3,4,VULBRO,0,0,0,0,0,0,1,0,0,1,
4/11/2016,Pandora Holliday,s2,3,4,Hairy flatweed,0,0,0,0,0,0,1,0,0,1,
4/11/2016,Pandora Holliday,s2,3,4,Smooth flatweed,0,0,0,0,0,0,1,0,0,1,
4/11/2016,Pandora Holliday,s2,3,4,Sheeps burr,0,0,0,0,0,0,0,0,1,1,
4/11/2016,Pandora Holliday,s2,3,4,Litter,0,0,0,0,0,0,0,0,0,90,
7/11/2016,Pandora Holliday,w2,7,1,Avena,1,1,1,1,1,1,1,1,1,25,
7/11/2016,Pandora Holliday,w2,7,1,BROHOR,0,1,1,1,1,1,1,1,1,5,
7/11/2016,Pandora Holliday,w2,7,1,BRODIA,1,1,0,1,0,0,0,0,0,10,
7/11/2016,Pandora Holliday,w2,7,1,TRIARV,1,0,1,0,1,1,1,1,1,20,
7/11/2016,Pandora Holliday,w2,7,1,Cleary sage,1,1,1,1,1,1,1,1,1,20,
7/11/2016,Pandora Holliday,w2,7,1,TRISUB,1,1,1,1,1,1,1,1,1,35,
7/11/2016,Pandora Holliday,w2,7,1,Plantain,0,0,0,1,0,0,1,0,0,12,
7/11/2016,Pandora Holliday,w2,7,1,Pink,1,0,1,1,1,1,1,1,1,15,
7/11/2016,Pandora Holliday,w2,7,1,Skeleton weed,0,1,1,1,1,1,0,0,1,5,
7/11/2016,Pandora Holliday,w2,7,1,Hairy panic,0,0,0,1,1,0,1,1,0,8,
7/11/2016,Pandora Holliday,w2,7,1,VULMYU,1,0,1,0,0,1,1,1,0,3,
7/11/2016,Pandora Holliday,w2,7,1,Woolly mullien,0,1,0,0,0,0,0,0,0,1,
7/11/2016,Pandora Holliday,w2,7,1,Litter,0,0,0,0,0,0,0,0,0,15,
7/11/2016,Pandora Holliday,w2,7,1,Bareground,0,0,0,0,0,0,0,0,0,5,
7/11/2016,Pandora Holliday,w2,7,2,Cleary sage,0,0,0,0,0,0,0,0,0,40,
7/11/2016,Pandora Holliday,w2,7,2,BROHOR,0,0,0,0,0,0,0,0,0,50,
7/11/2016,Pandora Holliday,w2,7,2,BRODIA,0,0,0,0,0,0,0,0,0,8,
7/11/2016,Pandora Holliday,w2,7,2,Avena,0,0,0,0,0,0,0,0,0,3,
7/11/2016,Pandora Holliday,w2,7,2,TRIARV,0,0,0,0,0,0,0,0,0,30,
7/11/2016,Pandora Holliday,w2,7,2,Skeleton weed,0,0,0,0,0,0,0,0,0,10,
7/11/2016,Pandora Holliday,w2,7,2,TRISUB,0,0,0,0,0,0,0,0,0,20,
7/11/2016,Pandora Holliday,w2,7,2,Oxalis (yellow),0,0,0,0,0,0,0,0,0,1,
7/11/2016,Pandora Holliday,w2,7,2,Lomandra,0,0,0,0,0,0,0,0,0,1,
7/11/2016,Pandora Holliday,w2,7,2,Hairy panic,0,0,0,0,0,0,0,0,0,20,
7/11/2016,Pandora Holliday,w2,7,2,Plantain,0,0,0,0,0,0,0,0,0,5,
7/11/2016,Pandora Holliday,w2,7,2,Tiny buds,0,0,0,0,0,0,0,0,0,1,
7/11/2016,Pandora Holliday,w2,7,2,VULMYU,0,0,0,0,0,0,0,0,0,1,
7/11/2016,Pandora Holliday,w2,7,2,TRIGLOM,0,0,0,0,0,0,0,0,0,2,
7/11/2016,Pandora Holliday,w2,7,2,Pink,0,0,0,0,0,0,0,0,0,5,
7/11/2016,Pandora Holliday,w2,7,2,Small cranesbill,0,0,0,0,0,0,0,0,0,1,
7/11/2016,Pandora Holliday,w2,7,2,Crassula,0,0,0,0,0,0,0,0,0,1,
7/11/2016,Pandora Holliday,w2,7,2,Litter,0,0,0,0,0,0,0,0,0,25,
7/11/2016,Pandora Holliday,w2,7,3,Cleary sage,1,1,1,1,1,1,1,1,1,65,
7/11/2016,Pandora Holliday,w2,7,3,BRODIA,1,1,1,1,1,1,1,1,1,25,
7/11/2016,Pandora Holliday,w2,7,3,BROHOR,1,1,1,1,1,1,1,1,1,15,
7/11/2016,Pandora Holliday,w2,7,3,Avena,1,1,1,1,1,1,1,1,1,10,
7/11/2016,Pandora Holliday,w2,7,3,TRIARV,1,1,1,1,1,1,1,1,1,25,
7/11/2016,Pandora Holliday,w2,7,3,TRISUB,1,1,1,1,1,0,1,1,0,25,
7/11/2016,Pandora Holliday,w2,7,3,Plantain,1,0,0,0,0,1,0,0,0,2,
7/11/2016,Pandora Holliday,w2,7,3,Red grass,1,0,0,1,1,0,0,0,0,20,
7/11/2016,Pandora Holliday,w2,7,3,Pink,0,1,1,1,1,1,1,1,1,10,
7/11/2016,Pandora Holliday,w2,7,3,TRIGLOM,0,1,0,0,1,1,1,0,1,3,
7/11/2016,Pandora Holliday,w2,7,3,VULMYU,1,1,1,0,1,1,0,1,1,5,
7/11/2016,Pandora Holliday,w2,7,3,Flat grass,0,0,0,0,0,1,0,0,0,2,
7/11/2016,Pandora Holliday,w2,7,3,Litter,0,0,0,0,0,0,0,0,0,15,
7/11/2016,Pandora Holliday,w2,7,3,Bareground,0,0,0,0,0,0,0,0,0,2,
7/11/2016,Pandora Holliday,w2,7,4,BROHOR,1,1,1,1,1,1,1,1,1,35,
7/11/2016,Pandora Holliday,w2,7,4,VULMYU,1,1,1,1,1,1,1,1,1,15,
7/11/2016,Pandora Holliday,w2,7,4,Avena,1,1,1,1,1,1,1,1,1,10,
7/11/2016,Pandora Holliday,w2,7,4,Cleary sage,0,1,1,1,1,1,1,1,1,25,
7/11/2016,Pandora Holliday,w2,7,4,TRIARV,1,1,1,1,1,1,1,1,1,35,
7/11/2016,Pandora Holliday,w2,7,4,BRODIA,0,0,0,1,1,1,1,1,1,3,
7/11/2016,Pandora Holliday,w2,7,4,TRISUB,1,1,1,1,1,1,1,1,1,15,
7/11/2016,Pandora Holliday,w2,7,4,Small cranesbill,1,1,0,0,1,1,0,0,1,1,
7/11/2016,Pandora Holliday,w2,7,4,TRIGLOM,1,1,1,1,1,0,1,0,1,5,
7/11/2016,Pandora Holliday,w2,7,4,Hairy panic,1,0,0,0,0,0,1,0,0,4,
7/11/2016,Pandora Holliday,w2,7,4,Red grass,0,0,0,1,0,1,0,1,1,10,
7/11/2016,Pandora Holliday,w2,7,4,Pink,0,0,0,1,0,1,0,0,1,5,Petrorhagia nanteuilii
7/11/2016,Pandora Holliday,w2,7,4,Tiny buds,1,1,1,0,0,0,0,1,0,1,
7/11/2016,Pandora Holliday,w2,7,4,Willow herb,0,1,0,0,0,0,0,0,0,1,
7/11/2016,Pandora Holliday,w2,7,4,Smooth flatweed,1,0,0,0,1,0,0,0,0,1,
7/11/2016,Pandora Holliday,w2,7,4,Crassula,0,0,0,1,0,0,0,1,0,1,
7/11/2016,Pandora Holliday,w2,7,4,Plantain,0,0,0,0,0,0,1,0,0,1,
7/11/2016,Pandora Holliday,w2,7,4,Litter,0,0,0,0,0,0,0,0,0,60,
7/11/2016,Pandora Holliday,w2,7,4,Bareground,0,0,0,0,0,0,0,0,0,1,
7/11/2016,Pandora Holliday,w2,3,1,Avena,1,1,1,1,1,1,1,1,1,25,
7/11/2016,Pandora Holliday,w2,3,1,BRODIA,1,1,1,1,1,1,1,1,1,25,
7/11/2016,Pandora Holliday,w2,3,1,Sorrel,1,1,1,1,1,1,1,1,1,75,
7/11/2016,Pandora Holliday,w2,3,1,Skeleton weed,0,0,1,0,0,0,0,0,0,3,
7/11/2016,Pandora Holliday,w2,3,1,Litter,0,0,0,0,0,0,0,0,0,95,
7/11/2016,Pandora Holliday,w2,3,2,BRODIA,1,1,1,1,1,1,1,1,1,75,
7/11/2016,Pandora Holliday,w2,3,2,Sorrel,1,1,1,1,1,1,1,1,1,50,
7/11/2016,Pandora Holliday,w2,3,2,Avena,1,1,1,1,1,0,1,1,1,10,
7/11/2016,Pandora Holliday,w2,3,2,Skeleton weed,1,1,1,1,1,1,0,1,1,20,
7/11/2016,Pandora Holliday,w2,3,2,Swamp dock,1,0,0,1,0,0,0,0,0,1,
7/11/2016,Pandora Holliday,w2,3,2,Litter,0,0,0,0,0,0,0,0,0,90,
7/11/2016,Pandora Holliday,w2,3,3,BRODIA,1,1,1,1,1,1,1,1,1,85,
7/11/2016,Pandora Holliday,w2,3,3,Sorrel,1,1,1,1,1,1,1,1,1,80,
7/11/2016,Pandora Holliday,w2,3,3,Avena,1,1,1,0,0,0,0,0,1,5,
7/11/2016,Pandora Holliday,w2,3,3,Litter,0,0,0,0,0,0,0,0,0,98,
7/11/2016,Pandora Holliday,w2,3,4,BRODIA,1,1,1,1,1,1,1,1,1,50,
7/11/2016,Pandora Holliday,w2,3,4,Sorrel,1,1,1,1,1,1,1,1,1,70,
7/11/2016,Pandora Holliday,w2,3,4,Avena,0,0,0,0,1,1,0,0,0,1,
7/11/2016,Pandora Holliday,w2,3,4,Cleary sage,0,0,0,1,1,0,0,0,0,10,
7/11/2016,Pandora Holliday,w2,3,4,Litter,0,0,0,0,0,0,0,0,0,90,
7/11/2016,Pandora Holliday,w2,2,1,Avena,1,0,0,1,1,1,0,0,0,20,
7/11/2016,Pandora Holliday,w2,2,1,BRODIA,1,1,1,1,1,1,1,1,1,60,
7/11/2016,Pandora Holliday,w2,2,1,Sorrel,1,1,1,1,1,1,1,1,1,50,
7/11/2016,Pandora Holliday,w2,2,1,Pinecone grass,0,1,1,0,1,1,0,0,0,8,
7/11/2016,Pandora Holliday,w2,2,1,Plantain,0,0,0,0,1,0,0,0,0,1,
7/11/2016,Pandora Holliday,w2,2,1,Briar rose ,0,0,0,1,0,0,0,0,0,1,
7/11/2016,Pandora Holliday,w2,2,1,Litter,0,0,0,0,0,0,0,0,0,98,
7/11/2016,Pandora Holliday,w2,2,2,BRODIA,1,1,1,1,1,1,1,1,1,85,
7/11/2016,Pandora Holliday,w2,2,2,Sorrel,1,1,1,1,1,1,1,1,1,30,
7/11/2016,Pandora Holliday,w2,2,2,Avena,0,0,0,0,1,1,0,1,0,1,
7/11/2016,Pandora Holliday,w2,2,2,Plantain,0,0,0,0,1,1,0,0,0,3,
7/11/2016,Pandora Holliday,w2,2,2,Litter,0,0,0,0,0,0,0,0,0,98,
7/11/2016,Pandora Holliday,w2,2,3,BRODIA,1,1,1,1,1,1,1,1,1,65,
7/11/2016,Pandora Holliday,w2,2,3,Plantain,1,1,1,1,1,0,0,1,1,35,
7/11/2016,Pandora Holliday,w2,2,3,Avena,1,1,1,1,1,1,0,1,1,10,
7/11/2016,Pandora Holliday,w2,2,3,GERSOL,0,0,0,1,1,0,1,1,0,10,
7/11/2016,Pandora Holliday,w2,2,3,Skeleton weed,1,1,1,1,1,1,1,1,1,25,
7/11/2016,Pandora Holliday,w2,2,3,Sorrel,1,0,1,0,0,0,0,0,0,2,
7/11/2016,Pandora Holliday,w2,2,3,Litter,0,0,0,0,0,0,0,0,0,90,
7/11/2016,Pandora Holliday,w2,2,4,BRODIA,1,1,1,1,1,1,1,1,1,80,
7/11/2016,Pandora Holliday,w2,2,4,Sorrel,1,1,1,1,1,1,1,1,1,35,
7/11/2016,Pandora Holliday,w2,2,4,Skeleton weed,1,0,0,1,0,0,0,0,0,2,
7/11/2016,Pandora Holliday,w2,2,4,Avena,0,0,0,0,0,0,1,0,0,1,
7/11/2016,Pandora Holliday,w2,2,4,Litter,0,0,0,0,0,0,0,0,0,100,
7/11/2016,Pandora Holliday,w2,1,1,Plantain,1,1,1,1,1,1,1,1,1,25,
7/11/2016,Pandora Holliday,w2,1,1,BROHOR,1,1,1,1,1,1,1,1,1,15,
7/11/2016,Pandora Holliday,w2,1,1,BRODIA,1,1,1,1,1,1,1,1,1,10,
7/11/2016,Pandora Holliday,w2,1,1,St Johns wort,1,1,1,1,1,1,1,1,1,40,
7/11/2016,Pandora Holliday,w2,1,1,TRISUB,1,1,1,1,1,1,1,1,1,10,
7/11/2016,Pandora Holliday,w2,1,1,Avena,1,1,1,1,1,1,1,1,1,10,
7/11/2016,Pandora Holliday,w2,1,1,Skeleton weed,0,0,0,0,0,0,0,1,1,7,
7/11/2016,Pandora Holliday,w2,1,1,Litter,0,0,0,0,0,0,0,0,0,55,
7/11/2016,Pandora Holliday,w2,1,2,BRODIA,1,1,1,1,1,1,1,1,1,65,
7/11/2016,Pandora Holliday,w2,1,2,Avena,1,1,1,1,1,1,1,1,1,10,
7/11/2016,Pandora Holliday,w2,1,2,Sorrel,0,1,1,0,0,1,0,0,1,20,
7/11/2016,Pandora Holliday,w2,1,2,Plantain,1,1,1,1,1,1,1,1,1,30,
7/11/2016,Pandora Holliday,w2,1,2,St Johns wort,1,0,0,1,0,0,1,0,0,5,
7/11/2016,Pandora Holliday,w2,1,2,TRIGLOM,1,1,0,1,1,0,1,0,0,2,
7/11/2016,Pandora Holliday,w2,1,2,TRISUB,1,0,0,1,0,1,1,1,0,7,
7/11/2016,Pandora Holliday,w2,1,2,Micro laena,1,0,0,0,0,0,0,0,0,2,
7/11/2016,Pandora Holliday,w2,1,2,TRIARV,1,1,0,0,0,0,0,0,0,3,
7/11/2016,Pandora Holliday,w2,1,2,Hairy flatweed,1,1,0,1,0,0,0,0,0,1,
7/11/2016,Pandora Holliday,w2,1,2,Smooth flatweed,0,1,0,0,0,0,0,0,0,1,
7/11/2016,Pandora Holliday,w2,1,2,Cleary sage,0,1,0,0,1,0,1,1,0,1,
7/11/2016,Pandora Holliday,w2,1,2,VULMYU,0,0,0,1,0,0,1,0,0,1,
7/11/2016,Pandora Holliday,w2,1,2,Skeleton weed,0,0,0,0,0,0,0,1,1,5,
7/11/2016,Pandora Holliday,w2,1,2,Litter,0,0,0,0,0,0,0,0,0,30,
7/11/2016,Pandora Holliday,w2,1,2,Bareground,0,0,0,0,0,0,0,0,0,5,
7/11/2016,Pandora Holliday,w2,1,3,Cleary sage,1,1,1,1,1,1,1,1,1,40,
7/11/2016,Pandora Holliday,w2,1,3,Plantain,1,1,1,1,1,1,1,1,1,50,
7/11/2016,Pandora Holliday,w2,1,3,Avena,1,1,1,1,1,1,1,1,1,7,
7/11/2016,Pandora Holliday,w2,1,3,BROHOR,1,1,1,1,1,1,1,0,1,5,
7/11/2016,Pandora Holliday,w2,1,3,TRIARV,1,1,1,1,1,1,1,1,1,15,
7/11/2016,Pandora Holliday,w2,1,3,VULMYU,1,1,1,1,1,1,1,1,1,20,
7/11/2016,Pandora Holliday,w2,1,3,Red grass,1,0,0,0,0,0,0,0,0,1,
7/11/2016,Pandora Holliday,w2,1,3,Skeleton weed,1,0,1,1,1,0,1,1,1,10,
7/11/2016,Pandora Holliday,w2,1,3,Lomandra,0,0,1,0,0,0,0,0,0,1,
7/11/2016,Pandora Holliday,w2,1,3,TRISUB,0,0,1,0,0,0,0,0,1,1,
7/11/2016,Pandora Holliday,w2,1,3,Sorrel,0,0,0,1,0,0,1,0,0,1,
7/11/2016,Pandora Holliday,w2,1,3,TRIGLOM,0,0,0,0,0,1,0,0,0,1,
7/11/2016,Pandora Holliday,w2,1,3,Woolly mullien,0,0,0,0,0,0,0,0,1,6,
7/11/2016,Pandora Holliday,w2,1,3,BRODIA,1,1,1,0,1,1,1,1,1,3,
7/11/2016,Pandora Holliday,w2,1,3,Litter,0,0,0,0,0,0,0,0,0,20,
7/11/2016,Pandora Holliday,w2,1,3,Bareground,0,0,0,0,0,0,0,0,0,3,
7/11/2016,Pandora Holliday,w2,1,4,BRODIA,1,1,1,1,1,1,1,1,1,30,
7/11/2016,Pandora Holliday,w2,1,4,Cleary sage,1,1,0,1,0,0,0,0,1,25,
7/11/2016,Pandora Holliday,w2,1,4,Avena,1,1,1,0,0,1,1,0,0,2,
7/11/2016,Pandora Holliday,w2,1,4,Plantain,1,1,1,1,1,1,1,1,1,45,
7/11/2016,Pandora Holliday,w2,1,4,Skeleton weed,1,1,0,0,0,0,1,1,1,10,
7/11/2016,Pandora Holliday,w2,1,4,TRIARV,1,1,0,1,0,1,1,1,1,10,
7/11/2016,Pandora Holliday,w2,1,4,TRISUB,1,1,1,1,0,1,1,1,1,7,
7/11/2016,Pandora Holliday,w2,1,4,TRIGLOM,0,0,1,1,0,1,0,1,1,5,
7/11/2016,Pandora Holliday,w2,1,4,BROHOR,1,0,0,1,1,0,1,1,1,3,
7/11/2016,Pandora Holliday,w2,1,4,CONRUB,1,1,0,0,1,0,0,0,0,2,
7/11/2016,Pandora Holliday,w2,1,4,VULMYU,0,0,1,0,0,0,1,0,1,2,
7/11/2016,Pandora Holliday,w2,1,4,Lomandra,0,0,0,1,1,0,0,0,0,1,
7/11/2016,Pandora Holliday,w2,1,4,Hairy flatweed,0,0,0,0,0,1,0,0,0,1,
7/11/2016,Pandora Holliday,w2,1,4,Sorrel,0,0,0,0,0,0,0,1,1,1,
7/11/2016,Pandora Holliday,w2,1,4,Litter,0,0,0,0,0,0,0,0,0,60,
7/11/2016,Pandora Holliday,w2,1,4,Bareground,0,0,0,0,0,0,0,0,0,2,
7/11/2016,Pandora Holliday,w2,4,1,BRODIA,1,1,1,1,1,1,1,1,1,60,
7/11/2016,Pandora Holliday,w2,4,1,Sorrel,1,1,1,1,1,1,1,1,1,50,
7/11/2016,Pandora Holliday,w2,4,1,Skeleton weed,1,1,0,0,1,1,1,1,1,10,
7/11/2016,Pandora Holliday,w2,4,1,Micro laena,1,1,1,1,1,1,1,1,1,70,
7/11/2016,Pandora Holliday,w2,4,1,Hairy flatweed,0,0,0,1,1,1,1,1,1,12,
7/11/2016,Pandora Holliday,w2,4,1,Cleary sage,0,0,0,0,0,0,0,1,0,1,
7/11/2016,Pandora Holliday,w2,4,1,Litter,0,0,0,0,0,0,0,0,0,92,
7/11/2016,Pandora Holliday,w2,4,2,BRODIA,1,1,1,1,1,1,1,1,1,85,
7/11/2016,Pandora Holliday,w2,4,2,Sorrel,1,1,1,1,1,1,1,1,1,50,
7/11/2016,Pandora Holliday,w2,4,2,Hounds tongue,0,1,0,0,1,0,0,0,0,7,
7/11/2016,Pandora Holliday,w2,4,2,Micro laena,0,0,1,1,1,1,1,1,1,30,
7/11/2016,Pandora Holliday,w2,4,2,Avena,1,1,0,0,1,0,1,1,0,2,
7/11/2016,Pandora Holliday,w2,4,2,Skeleton weed,0,0,0,0,0,0,1,0,0,3,
7/11/2016,Pandora Holliday,w2,4,2,BROHOR,0,0,0,0,0,0,1,1,0,1,
7/11/2016,Pandora Holliday,w2,4,2,Litter,0,0,0,0,0,0,0,0,0,95,
7/11/2016,Pandora Holliday,w2,4,3,Cleary sage,1,1,0,1,1,0,0,0,0,25,
7/11/2016,Pandora Holliday,w2,4,3,BRODIA,1,1,1,1,1,1,1,1,1,45,
7/11/2016,Pandora Holliday,w2,4,3,Sorrel,1,1,1,1,1,1,1,1,1,50,
7/11/2016,Pandora Holliday,w2,4,3,Avena,0,0,0,1,0,0,1,0,0,1,
7/11/2016,Pandora Holliday,w2,4,3,Pinecone grass,1,1,0,0,1,1,1,1,1,20,
7/11/2016,Pandora Holliday,w2,4,3,Litter,0,0,0,0,0,0,0,0,0,90,
7/11/2016,Pandora Holliday,w2,4,4,BRODIA,1,1,1,1,1,1,1,1,1,75,
7/11/2016,Pandora Holliday,w2,4,4,Sorrel,1,1,1,1,1,1,1,1,1,40,
7/11/2016,Pandora Holliday,w2,4,4,Avena,0,0,0,0,0,1,1,1,1,1,
7/11/2016,Pandora Holliday,w2,4,4,Skeleton weed,0,1,0,0,1,0,1,1,1,7,
7/11/2016,Pandora Holliday,w2,4,4,Micro laena,0,0,0,0,0,0,0,1,1,10,
7/11/2016,Pandora Holliday,w2,4,4,VULBRO,0,0,0,0,0,1,0,0,1,2,
7/11/2016,Pandora Holliday,w2,4,4,Litter,0,0,0,0,0,0,0,0,0,100,
7/11/2016,Pandora Holliday,w2,5,1,St Johns wort,1,1,1,1,1,1,1,1,1,95,
7/11/2016,Pandora Holliday,w2,5,1,BRODIA,1,1,1,1,1,1,1,1,1,15,
7/11/2016,Pandora Holliday,w2,5,1,Plantain,1,0,1,0,0,1,0,0,0,2,
7/11/2016,Pandora Holliday,w2,5,1,Woolly mullien,0,0,0,0,0,0,0,0,1,3,
7/11/2016,Pandora Holliday,w2,5,1,Avena,0,0,1,0,0,1,0,0,0,1,
7/11/2016,Pandora Holliday,w2,5,1,Litter,0,0,0,0,0,0,0,0,0,85,
7/11/2016,Pandora Holliday,w2,5,2,BRODIA,1,1,1,1,1,1,1,1,1,60,
7/11/2016,Pandora Holliday,w2,5,2,Avena,0,0,0,1,0,1,1,1,1,5,
