date,observer,site,plot,quadrat,id,1_pa,2_pa,3_pa,4_pa,5_pa,6_pa,7_pa,8_pa,9_pa,cover
2/12/2015,Andrew O'Reilly-Nugent,S3,4,1,HYPRAD,1,1,0,1,0,0,1,0,0,3
2/12/2015,Andrew O'Reilly-Nugent,S3,4,1,Green fairy,0,0,0,0,0,1,0,0,1,1
2/12/2015,Andrew O'Reilly-Nugent,S3,4,1,TRISUB,1,1,0,0,0,0,0,0,0,1
2/12/2015,Andrew O'Reilly-Nugent,S3,4,1,Tall RYD1,0,0,1,0,0,0,0,0,0,1
2/12/2015,Andrew O'Reilly-Nugent,S3,4,1,Tall RYD2,0,0,0,0,1,0,0,0,0,1
2/12/2015,Andrew O'Reilly-Nugent,S3,4,1,Bare ground,0,0,0,0,0,0,0,0,0,0
2/12/2015,Andrew O'Reilly-Nugent,S3,4,1,Rock,0,0,0,0,0,0,0,0,0,0
2/12/2015,Andrew O'Reilly-Nugent,S3,4,1,Litter,0,0,0,0,0,0,0,0,0,30
2/12/2015,Andrew O'Reilly-Nugent,S3,4,2,THETRI,1,1,0,0,0,0,0,0,0,5
2/12/2015,Andrew O'Reilly-Nugent,S3,4,2,HOLLAN2,1,1,0,1,1,1,1,1,1,8
2/12/2015,Andrew O'Reilly-Nugent,S3,4,2,PLALAN,0,1,0,0,0,0,0,0,0,5
2/12/2015,Andrew O'Reilly-Nugent,S3,4,2,HYPRAD,1,0,0,1,1,0,1,1,1,10
2/12/2015,Andrew O'Reilly-Nugent,S3,4,2,BROHOR,0,1,1,0,1,1,1,0,1,4
2/12/2015,Andrew O'Reilly-Nugent,S3,4,2,Tall RYD1,0,0,1,0,1,1,0,0,0,2
2/12/2015,Andrew O'Reilly-Nugent,S3,4,2,RUMACT,1,0,0,1,0,0,1,0,1,7
2/12/2015,Andrew O'Reilly-Nugent,S3,4,2,Green fairy,1,1,1,1,1,1,1,1,1,12
2/12/2015,Andrew O'Reilly-Nugent,S3,4,2,VULSP1,1,0,1,1,1,0,1,1,0,15
2/12/2015,Andrew O'Reilly-Nugent,S3,4,2,Straight up blade,1,1,1,1,0,1,1,1,1,30
2/12/2015,Andrew O'Reilly-Nugent,S3,4,2,Pinecone grass,0,1,0,0,1,0,0,0,0,2
2/12/2015,Andrew O'Reilly-Nugent,S3,4,2,Fescue 1,0,0,1,0,0,0,0,0,0,1
2/12/2015,Andrew O'Reilly-Nugent,S3,4,2,ANTSCAB2,0,0,0,1,0,0,0,0,0,1
2/12/2015,Andrew O'Reilly-Nugent,S3,4,2,LOMFIL,0,0,0,1,1,1,0,1,0,10
2/12/2015,Andrew O'Reilly-Nugent,S3,4,2,HYPGLA,0,0,0,0,1,0,0,0,0,1
2/12/2015,Andrew O'Reilly-Nugent,S3,4,2,BRODIA,0,0,0,0,0,1,0,0,0,0.5
2/12/2015,Andrew O'Reilly-Nugent,S3,4,2,TRISUB,0,0,0,0,0,0,1,1,0,1
2/12/2015,Andrew O'Reilly-Nugent,S3,4,2,Bare ground,0,0,0,0,0,0,0,0,0,0
2/12/2015,Andrew O'Reilly-Nugent,S3,4,2,Rock,0,0,0,0,0,0,0,0,0,0
2/12/2015,Andrew O'Reilly-Nugent,S3,4,2,Litter,0,0,0,0,0,0,0,0,0,15
2/12/2015,Andrew O'Reilly-Nugent,S3,4,3,Straight up blade,1,1,0,1,1,0,1,1,1,30
2/12/2015,Andrew O'Reilly-Nugent,S3,4,3,AUSBIG,1,0,0,1,0,1,0,0,0,25
2/12/2015,Andrew O'Reilly-Nugent,S3,4,3,HOLLAN2,0,1,1,0,0,0,0,0,0,4
2/12/2015,Andrew O'Reilly-Nugent,S3,4,3,ANTSCAB2,0,1,0,1,0,0,1,0,0,3
2/12/2015,Andrew O'Reilly-Nugent,S3,4,3,PLALAN,0,0,0,1,0,0,1,0,0,8
2/12/2015,Andrew O'Reilly-Nugent,S3,4,3,Tall RYD1,0,0,0,0,0,1,0,0,0,1
2/12/2015,Andrew O'Reilly-Nugent,S3,4,3,BROHOR,0,1,1,1,1,1,1,1,1,3
2/12/2015,Andrew O'Reilly-Nugent,S3,4,3,Green fairy,0,1,1,0,1,0,0,1,0,6
2/12/2015,Andrew O'Reilly-Nugent,S3,4,3,VULSP1,0,1,1,0,0,0,0,0,0,6
2/12/2015,Andrew O'Reilly-Nugent,S3,4,3,Fescue 1,0,1,0,0,0,0,0,0,0,1
2/12/2015,Andrew O'Reilly-Nugent,S3,4,3,RUMACT,1,1,1,0,0,0,0,0,0,2
2/12/2015,Andrew O'Reilly-Nugent,S3,4,3,HYPRAD,0,1,1,0,0,0,0,0,0,3
2/12/2015,Andrew O'Reilly-Nugent,S3,4,3,OXALIS,0,1,0,0,0,0,0,0,0,1
2/12/2015,Andrew O'Reilly-Nugent,S3,4,3,Pinecone grass,0,0,0,0,1,1,0,1,0,1
2/12/2015,Andrew O'Reilly-Nugent,S3,4,3,Buttercup like,0,0,0,0,0,1,0,0,0,0.5
2/12/2015,Andrew O'Reilly-Nugent,S3,4,3,Bare ground,0,0,0,0,0,0,0,0,0,0
2/12/2015,Andrew O'Reilly-Nugent,S3,4,3,Rock,0,0,0,0,0,0,0,0,0,0
2/12/2015,Andrew O'Reilly-Nugent,S3,4,3,Litter,0,0,0,0,0,0,0,0,0,40
2/12/2015,Andrew O'Reilly-Nugent,S3,4,4,BROHOR,1,1,1,1,1,1,1,1,1,8
2/12/2015,Andrew O'Reilly-Nugent,S3,4,4,HOLLAN2,1,1,0,0,1,1,0,0,0,3
2/12/2015,Andrew O'Reilly-Nugent,S3,4,4,HYPRAD,1,1,1,1,1,1,1,1,0,12
2/12/2015,Andrew O'Reilly-Nugent,S3,4,4,AUSBIG,0,0,0,0,0,0,0,0,1,10
2/12/2015,Andrew O'Reilly-Nugent,S3,4,4,Green fairy,1,0,1,1,1,1,1,1,1,10
2/12/2015,Andrew O'Reilly-Nugent,S3,4,4,VULSP1,1,1,1,1,0,1,0,1,1,10
2/12/2015,Andrew O'Reilly-Nugent,S3,4,4,Straight up blade,1,1,1,1,1,1,1,1,1,35
2/12/2015,Andrew O'Reilly-Nugent,S3,4,4,TRISUB,0,1,0,0,0,1,1,0,0,1
2/12/2015,Andrew O'Reilly-Nugent,S3,4,4,RUMACT,0,0,1,0,1,1,0,1,0,3
2/12/2015,Andrew O'Reilly-Nugent,S3,4,4,Pinecone grass,0,1,1,0,0,0,0,0,0,2
2/12/2015,Andrew O'Reilly-Nugent,S3,4,4,THETRI,0,0,1,0,0,0,0,0,0,4
2/12/2015,Andrew O'Reilly-Nugent,S3,4,4,Bare ground,0,0,0,0,0,0,0,0,0,0
2/12/2015,Andrew O'Reilly-Nugent,S3,4,4,Rock,0,0,0,0,0,0,0,0,0,0
2/12/2015,Andrew O'Reilly-Nugent,S3,4,4,Litter,0,0,0,0,0,0,0,0,0,25
2/12/2015,Andrew O'Reilly-Nugent,S3,5,1,THETRI,1,1,0,1,0,0,0,0,0,8
2/12/2015,Andrew O'Reilly-Nugent,S3,5,1,AVEBAR,1,0,1,1,1,0,1,1,1,6
2/12/2015,Andrew O'Reilly-Nugent,S3,5,1,BROHOR,1,1,1,1,1,1,1,1,1,5
2/12/2015,Andrew O'Reilly-Nugent,S3,5,1,VULSP1,0,1,1,1,1,1,0,1,0,7
2/12/2015,Andrew O'Reilly-Nugent,S3,5,1,Green fairy,0,1,1,1,1,1,0,0,0,8
2/12/2015,Andrew O'Reilly-Nugent,S3,5,1,HYPRAD,1,1,1,1,1,0,1,1,0,8
2/12/2015,Andrew O'Reilly-Nugent,S3,5,1,PLALAN,1,1,1,0,1,1,0,1,0,5
2/12/2015,Andrew O'Reilly-Nugent,S3,5,1,HOLLAN2,0,1,1,0,0,1,0,1,1,2
2/12/2015,Andrew O'Reilly-Nugent,S3,5,1,Giant stipa,1,0,0,1,0,0,0,0,0,8
2/12/2015,Andrew O'Reilly-Nugent,S3,5,1,ANTSCAB2,1,1,1,1,1,1,0,1,1,5
2/12/2015,Andrew O'Reilly-Nugent,S3,5,1,Pinecone grass,0,0,1,0,1,1,1,0,1,4
2/12/2015,Andrew O'Reilly-Nugent,S3,5,1,Straight up blade,1,1,1,1,0,1,0,1,1,20
2/12/2015,Andrew O'Reilly-Nugent,S3,5,1,HYPGLA,0,0,1,0,0,0,0,0,0,2
2/12/2015,Andrew O'Reilly-Nugent,S3,5,1,BRODIA,0,0,0,1,0,0,0,0,0,0.5
2/12/2015,Andrew O'Reilly-Nugent,S3,5,1,AUSBIG,0,0,0,0,1,0,0,0,0,5
2/12/2015,Andrew O'Reilly-Nugent,S3,5,1,LOMFIL,0,0,0,0,0,0,1,0,0,10
2/12/2015,Andrew O'Reilly-Nugent,S3,5,1,Bare ground,0,0,0,0,0,0,0,0,0,0
2/12/2015,Andrew O'Reilly-Nugent,S3,5,1,Rock,0,0,0,0,0,0,0,0,0,0
2/12/2015,Andrew O'Reilly-Nugent,S3,5,1,Litter,0,0,0,0,0,0,0,0,0,15
2/12/2015,Andrew O'Reilly-Nugent,S3,5,2,HOLLAN2,1,1,1,1,1,0,1,0,0,10
2/12/2015,Andrew O'Reilly-Nugent,S3,5,2,AVEBAR,1,0,1,0,1,0,1,0,0,8
2/12/2015,Andrew O'Reilly-Nugent,S3,5,2,PLALAN,1,1,0,1,1,1,1,1,1,8
2/12/2015,Andrew O'Reilly-Nugent,S3,5,2,ANTSCAB2,1,1,1,0,1,0,0,1,1,6
2/12/2015,Andrew O'Reilly-Nugent,S3,5,2,HYPRAD,1,1,1,0,1,0,1,1,0,6
2/12/2015,Andrew O'Reilly-Nugent,S3,5,2,Green fairy,1,1,0,0,0,1,0,0,1,3
2/12/2015,Andrew O'Reilly-Nugent,S3,5,2,VULSP1,1,0,0,0,0,0,0,0,0,4
2/12/2015,Andrew O'Reilly-Nugent,S3,5,2,BROHOR,0,1,1,1,0,1,1,1,1,2
2/12/2015,Andrew O'Reilly-Nugent,S3,5,2,Tall RYD1,1,1,1,1,1,1,1,1,1,3
2/12/2015,Andrew O'Reilly-Nugent,S3,5,2,Straight up blade,1,0,1,0,1,1,1,1,0,30
2/12/2015,Andrew O'Reilly-Nugent,S3,5,2,TRISUB,1,0,0,0,0,0,0,0,0,1
2/12/2015,Andrew O'Reilly-Nugent,S3,5,2,AIRA,0,1,0,0,0,0,0,0,0,1
2/12/2015,Andrew O'Reilly-Nugent,S3,5,2,Pinecone grass,0,0,1,0,0,0,0,0,0,2
2/12/2015,Andrew O'Reilly-Nugent,S3,5,2,Fescue 1,0,0,1,0,0,0,0,0,0,1
2/12/2015,Andrew O'Reilly-Nugent,S3,5,2,AUSBIG,0,0,0,1,0,0,1,0,0,3
2/12/2015,Andrew O'Reilly-Nugent,S3,5,2,Bare ground,0,0,0,0,0,0,0,0,0,0
2/12/2015,Andrew O'Reilly-Nugent,S3,5,2,Rock,0,0,0,0,0,0,0,0,0,0
2/12/2015,Andrew O'Reilly-Nugent,S3,5,2,Litter,0,0,0,0,0,0,0,0,0,20
2/12/2015,Andrew O'Reilly-Nugent,S3,5,3,AVEBAR,1,1,1,1,0,0,1,1,1,6
2/12/2015,Andrew O'Reilly-Nugent,S3,5,3,THETRI,1,0,0,0,0,1,0,1,1,25
2/12/2015,Andrew O'Reilly-Nugent,S3,5,3,BROHOR,1,1,1,1,0,1,0,0,0,6
2/12/2015,Andrew O'Reilly-Nugent,S3,5,3,HOLLAN2,0,1,0,1,0,1,1,1,1,4
2/12/2015,Andrew O'Reilly-Nugent,S3,5,3,Giant stipa,0,0,0,1,0,0,0,0,0,10
2/12/2015,Andrew O'Reilly-Nugent,S3,5,3,Straight up blade,0,1,1,1,1,1,1,1,1,30
2/12/2015,Andrew O'Reilly-Nugent,S3,5,3,HYPRAD,1,1,1,1,0,1,1,0,0,8
2/12/2015,Andrew O'Reilly-Nugent,S3,5,3,Green fairy,1,0,0,0,0,0,0,0,0,3
2/12/2015,Andrew O'Reilly-Nugent,S3,5,3,AUSBIG,0,1,1,1,1,0,0,0,0,15
2/12/2015,Andrew O'Reilly-Nugent,S3,5,3,Fescue 1,0,1,0,0,0,1,0,0,0,2
2/12/2015,Andrew O'Reilly-Nugent,S3,5,3,Tall RYD1,0,1,0,0,0,0,0,0,0,1
2/12/2015,Andrew O'Reilly-Nugent,S3,5,3,Bare ground,0,0,0,0,0,0,0,0,0,0
2/12/2015,Andrew O'Reilly-Nugent,S3,5,3,Rock,0,0,0,0,0,0,0,0,0,0
2/12/2015,Andrew O'Reilly-Nugent,S3,5,3,Litter,0,0,0,0,0,0,0,0,0,25
2/12/2015,Andrew O'Reilly-Nugent,S3,5,4,AUSBIG,1,0,0,1,0,1,1,0,0,20
2/12/2015,Andrew O'Reilly-Nugent,S3,5,4,Tall RYD1,1,1,0,0,0,1,0,0,0,5
2/12/2015,Andrew O'Reilly-Nugent,S3,5,4,Tall RYD2,0,1,0,1,0,0,0,0,0,2
2/12/2015,Andrew O'Reilly-Nugent,S3,5,4,AVEBAR,1,1,1,0,0,1,0,0,1,2
2/12/2015,Andrew O'Reilly-Nugent,S3,5,4,ANTSCAB2,1,1,1,1,1,0,1,0,0,15
2/12/2015,Andrew O'Reilly-Nugent,S3,5,4,BROHOR,1,0,1,0,1,1,1,0,0,2
2/12/2015,Andrew O'Reilly-Nugent,S3,5,4,HYPRAD,1,0,0,0,0,0,0,0,1,4
2/12/2015,Andrew O'Reilly-Nugent,S3,5,4,Fescue 1,0,0,0,0,0,0,1,1,1,5
2/12/2015,Andrew O'Reilly-Nugent,S3,5,4,Straight up blade,1,1,1,0,1,1,1,1,1,25
2/12/2015,Andrew O'Reilly-Nugent,S3,5,4,LOMFIL,0,0,0,0,1,1,0,0,0,10
2/12/2015,Andrew O'Reilly-Nugent,S3,5,4,OXALIS,0,0,0,0,0,0,0,1,0,1
2/12/2015,Andrew O'Reilly-Nugent,S3,5,4,Bare ground,0,0,0,0,0,0,0,0,0,0
2/12/2015,Andrew O'Reilly-Nugent,S3,5,4,Rock,0,0,0,0,0,0,0,0,0,0
2/12/2015,Andrew O'Reilly-Nugent,S3,5,4,Litter,0,0,0,0,0,0,0,0,0,10
3/12/2015,Andrew O'Reilly-Nugent,S3,6,1,THETRI,1,1,1,1,0,0,0,0,0,6
3/12/2015,Andrew O'Reilly-Nugent,S3,6,1,AUSBIG,0,0,1,1,1,1,1,1,1,20
3/12/2015,Andrew O'Reilly-Nugent,S3,6,1,ANTSCAB2,1,1,0,1,1,1,1,0,1,5
3/12/2015,Andrew O'Reilly-Nugent,S3,6,1,HYPRAD,0,1,0,0,0,0,0,1,1,6
3/12/2015,Andrew O'Reilly-Nugent,S3,6,1,Straight up blade,1,1,0,1,1,1,1,1,0,15
3/12/2015,Andrew O'Reilly-Nugent,S3,6,1,VULSP1,1,1,1,1,1,1,1,1,1,20
3/12/2015,Andrew O'Reilly-Nugent,S3,6,1,Green fairy,1,1,1,1,1,1,1,1,1,18
3/12/2015,Andrew O'Reilly-Nugent,S3,6,1,LOMFIL,1,0,0,0,0,0,1,1,0,8
3/12/2015,Andrew O'Reilly-Nugent,S3,6,1,DEMVAR,0,0,0,1,0,0,0,1,0,3
3/12/2015,Andrew O'Reilly-Nugent,S3,6,1,BOTMAC,0,0,0,0,0,1,0,0,0,2
3/12/2015,Andrew O'Reilly-Nugent,S3,6,1,Bare ground,0,0,0,0,0,0,0,0,0,0
3/12/2015,Andrew O'Reilly-Nugent,S3,6,1,Rock,0,0,0,0,0,0,0,0,0,0
3/12/2015,Andrew O'Reilly-Nugent,S3,6,1,Litter,0,0,0,0,0,0,0,0,0,15
3/12/2015,Andrew O'Reilly-Nugent,S3,6,2,THETRI,0,0,0,0,0,0,1,0,0,4
3/12/2015,Andrew O'Reilly-Nugent,S3,6,2,HYPRAD,1,0,1,0,0,1,0,1,0,10
3/12/2015,Andrew O'Reilly-Nugent,S3,6,2,AUSBIG,0,1,1,0,1,1,0,0,0,15
3/12/2015,Andrew O'Reilly-Nugent,S3,6,2,ANTSCAB2,1,1,1,1,0,1,1,0,1,6
3/12/2015,Andrew O'Reilly-Nugent,S3,6,2,Straight up blade,1,1,1,1,1,1,1,1,1,35
3/12/2015,Andrew O'Reilly-Nugent,S3,6,2,Green fairy,1,1,1,1,1,1,1,1,1,20
3/12/2015,Andrew O'Reilly-Nugent,S3,6,2,VULSP1,0,0,1,0,1,0,1,1,1,12
3/12/2015,Andrew O'Reilly-Nugent,S3,6,2,DEMVAR,1,1,1,0,0,0,0,0,0,6
3/12/2015,Andrew O'Reilly-Nugent,S3,6,2,BOTMAC,0,0,0,0,0,0,0,1,1,2
3/12/2015,Andrew O'Reilly-Nugent,S3,6,2,TRIARV,0,0,0,0,0,0,0,0,1,0.5
3/12/2015,Andrew O'Reilly-Nugent,S3,6,2,Tall RYD2,0,0,0,0,0,0,0,0,1,1
3/12/2015,Andrew O'Reilly-Nugent,S3,6,2,Bare ground,0,0,0,0,0,0,0,0,0,0
3/12/2015,Andrew O'Reilly-Nugent,S3,6,2,Rock,0,0,0,0,0,0,0,0,0,0
3/12/2015,Andrew O'Reilly-Nugent,S3,6,2,Litter,0,0,0,0,0,0,0,0,0,4
3/12/2015,Andrew O'Reilly-Nugent,S3,6,3,AUSBIG,1,0,0,1,1,0,0,1,1,8
3/12/2015,Andrew O'Reilly-Nugent,S3,6,3,ANTSCAB2,1,0,1,1,1,1,0,1,0,7
3/12/2015,Andrew O'Reilly-Nugent,S3,6,3,LOMFIL,0,0,1,0,0,1,0,0,0,5
3/12/2015,Andrew O'Reilly-Nugent,S3,6,3,Straight up blade,1,1,1,1,1,1,1,1,1,20
3/12/2015,Andrew O'Reilly-Nugent,S3,6,3,HYPRAD,0,1,0,1,1,0,1,1,1,15
3/12/2015,Andrew O'Reilly-Nugent,S3,6,3,VULSP1,0,1,1,1,1,1,1,1,1,20
3/12/2015,Andrew O'Reilly-Nugent,S3,6,3,Green fairy,1,1,1,1,1,1,1,1,1,15
3/12/2015,Andrew O'Reilly-Nugent,S3,6,3,BROHOR,0,0,1,0,1,1,0,0,0,2
3/12/2015,Andrew O'Reilly-Nugent,S3,6,3,BOTMAC,0,1,0,0,0,1,0,0,0,3
3/12/2015,Andrew O'Reilly-Nugent,S3,6,3,DEMVAR,0,0,1,0,0,0,1,0,0,2
3/12/2015,Andrew O'Reilly-Nugent,S3,6,3,Puffball,0,0,1,0,1,0,0,0,0,1
3/12/2015,Andrew O'Reilly-Nugent,S3,6,3,Tall RYD1,0,0,0,0,0,1,0,0,0,1
3/12/2015,Andrew O'Reilly-Nugent,S3,6,3,AIRA,0,0,0,0,0,0,1,1,0,1
3/12/2015,Andrew O'Reilly-Nugent,S3,6,3,Bare ground,0,0,0,0,0,0,0,0,0,0
3/12/2015,Andrew O'Reilly-Nugent,S3,6,3,Rock,0,0,0,0,0,0,0,0,0,0
3/12/2015,Andrew O'Reilly-Nugent,S3,6,3,Litter,0,0,0,0,0,0,0,0,0,20
3/12/2015,Andrew O'Reilly-Nugent,S3,6,4,LOMFIL,1,1,1,1,1,1,1,0,0,12
3/12/2015,Andrew O'Reilly-Nugent,S3,6,4,DEMVAR,0,0,0,1,0,1,0,0,1,4
3/12/2015,Andrew O'Reilly-Nugent,S3,6,4,AUSBIG,0,0,0,0,0,1,1,1,1,8
3/12/2015,Andrew O'Reilly-Nugent,S3,6,4,ANTSCAB2,1,1,1,1,1,0,1,1,0,4
3/12/2015,Andrew O'Reilly-Nugent,S3,6,4,THETRI,1,0,0,0,0,0,0,0,0,2
3/12/2015,Andrew O'Reilly-Nugent,S3,6,4,VULSP1,1,1,1,1,1,1,1,1,1,20
3/12/2015,Andrew O'Reilly-Nugent,S3,6,4,Green fairy,1,1,1,1,1,1,1,1,1,20
3/12/2015,Andrew O'Reilly-Nugent,S3,6,4,Straight up blade,1,1,1,1,1,1,1,0,1,25
3/12/2015,Andrew O'Reilly-Nugent,S3,6,4,BOTMAC,0,1,1,0,0,0,0,1,0,6
3/12/2015,Andrew O'Reilly-Nugent,S3,6,4,TRIARV,0,0,1,0,0,1,0,0,0,1
3/12/2015,Andrew O'Reilly-Nugent,S3,6,4,BROHOR,0,0,0,1,0,0,0,0,0,1
3/12/2015,Andrew O'Reilly-Nugent,S3,6,4,Bare ground,0,0,0,0,0,0,0,0,0,0
3/12/2015,Andrew O'Reilly-Nugent,S3,6,4,Rock,0,0,0,0,0,0,0,0,0,0
3/12/2015,Andrew O'Reilly-Nugent,S3,6,4,Litter,0,0,0,0,0,0,0,0,0,0
3/12/2015,Andrew O'Reilly-Nugent,S3,7,1,Litter,0,0,0,0,0,0,0,0,0,10
3/12/2015,Andrew O'Reilly-Nugent,S3,7,1,AUSBIG,1,1,1,1,1,1,1,1,1,20
3/12/2015,Andrew O'Reilly-Nugent,S3,7,1,ANTSCAB2,0,1,0,1,0,0,0,0,0,2
3/12/2015,Andrew O'Reilly-Nugent,S3,7,1,LOMFIL,1,0,0,1,1,0,1,1,0,10
3/12/2015,Andrew O'Reilly-Nugent,S3,7,1,Tall RYD1,0,1,0,0,0,0,1,0,0,2
3/12/2015,Andrew O'Reilly-Nugent,S3,7,1,Tall RYD2,1,1,1,0,1,0,1,1,0,3
3/12/2015,Andrew O'Reilly-Nugent,S3,7,1,Green fairy,1,1,1,1,1,1,1,1,1,25
3/12/2015,Andrew O'Reilly-Nugent,S3,7,1,AIRA,0,1,1,1,1,1,1,0,1,1
3/12/2015,Andrew O'Reilly-Nugent,S3,7,1,BROHOR,1,0,0,0,0,0,0,0,0,1
3/12/2015,Andrew O'Reilly-Nugent,S3,7,1,Straight up blade,1,1,0,0,0,0,0,0,0,3
3/12/2015,Andrew O'Reilly-Nugent,S3,7,1,PANEFF,0,1,1,0,1,1,0,0,0,5
3/12/2015,Andrew O'Reilly-Nugent,S3,7,1,Smooth effusum,1,0,0,0,1,1,0,0,1,3
3/12/2015,Andrew O'Reilly-Nugent,S3,7,1,HYPRAD,0,0,0,0,0,0,1,0,0,2
3/12/2015,Andrew O'Reilly-Nugent,S3,7,1,BOTMAC,0,0,0,0,0,0,1,0,0,2
3/12/2015,Andrew O'Reilly-Nugent,S3,7,1,Bare ground,0,0,0,0,0,0,0,0,0,20
3/12/2015,Andrew O'Reilly-Nugent,S3,7,1,Rock,0,0,0,0,0,0,0,0,0,0
3/12/2015,Andrew O'Reilly-Nugent,S3,7,1,Litter,0,0,0,0,0,0,0,0,0,40
3/12/2015,Andrew O'Reilly-Nugent,S3,7,2,VULSP1,0,0,0,1,0,0,0,0,1,6
3/12/2015,Andrew O'Reilly-Nugent,S3,7,2,Green fairy,1,1,1,1,1,1,1,1,1,40
3/12/2015,Andrew O'Reilly-Nugent,S3,7,2,AIRA,1,1,1,1,1,1,1,1,1,2
3/12/2015,Andrew O'Reilly-Nugent,S3,7,2,PANEFF,1,1,0,1,1,1,1,1,1,8
3/12/2015,Andrew O'Reilly-Nugent,S3,7,2,LOMFIL,1,1,0,1,0,0,0,0,0,6
3/12/2015,Andrew O'Reilly-Nugent,S3,7,2,HYPRAD,0,1,1,0,0,1,0,0,0,4
3/12/2015,Andrew O'Reilly-Nugent,S3,7,2,Tall RYD1,1,1,0,1,1,0,1,0,0,3
3/12/2015,Andrew O'Reilly-Nugent,S3,7,2,Tall RYD2,0,0,0,0,1,0,0,0,0,1
3/12/2015,Andrew O'Reilly-Nugent,S3,7,2,AUSBIG,0,0,1,0,0,0,0,0,1,2
3/12/2015,Andrew O'Reilly-Nugent,S3,7,2,Straight up blade,1,0,0,0,0,1,0,0,0,3
3/12/2015,Andrew O'Reilly-Nugent,S3,7,2,Smooth effusum,0,0,1,0,1,1,0,1,1,7
3/12/2015,Andrew O'Reilly-Nugent,S3,7,2,Bare ground,0,0,0,0,0,0,0,0,0,8
3/12/2015,Andrew O'Reilly-Nugent,S3,7,2,Rock,0,0,0,0,0,0,0,0,0,0
3/12/2015,Andrew O'Reilly-Nugent,S3,7,2,Litter,0,0,0,0,0,0,0,0,0,30
3/12/2015,Andrew O'Reilly-Nugent,S3,7,3,BOTMAC,1,1,1,1,1,1,1,1,1,20
3/12/2015,Andrew O'Reilly-Nugent,S3,7,3,LOMFIL,1,0,1,0,0,1,1,1,0,8
3/12/2015,Andrew O'Reilly-Nugent,S3,7,3,Tall RYD1,1,1,1,1,1,0,0,1,0,4
3/12/2015,Andrew O'Reilly-Nugent,S3,7,3,VULSP1,0,0,0,1,1,0,0,1,1,3
3/12/2015,Andrew O'Reilly-Nugent,S3,7,3,Green fairy,1,1,0,1,1,1,1,1,1,15
3/12/2015,Andrew O'Reilly-Nugent,S3,7,3,AIRA,1,1,0,0,1,1,1,1,1,2
3/12/2015,Andrew O'Reilly-Nugent,S3,7,3,HYPRAD,0,0,0,0,0,0,0,1,1,2
3/12/2015,Andrew O'Reilly-Nugent,S3,7,3,PANEFF,1,1,0,1,0,0,1,0,1,5
3/12/2015,Andrew O'Reilly-Nugent,S3,7,3,Smooth effusum,0,0,1,0,0,1,1,0,0,3
3/12/2015,Andrew O'Reilly-Nugent,S3,7,3,Bare ground,0,0,0,0,0,0,0,0,0,5
3/12/2015,Andrew O'Reilly-Nugent,S3,7,3,Rock,0,0,0,0,0,0,0,0,0,0
3/12/2015,Andrew O'Reilly-Nugent,S3,7,3,Litter,0,0,0,0,0,0,0,0,0,40
3/12/2015,Andrew O'Reilly-Nugent,S3,7,4,LOMFIL,1,1,1,0,1,0,0,0,0,10
3/12/2015,Andrew O'Reilly-Nugent,S3,7,4,BOTMAC,1,0,0,1,1,1,1,0,1,9
3/12/2015,Andrew O'Reilly-Nugent,S3,7,4,AUSBIG,0,0,0,1,1,0,1,1,0,12
3/12/2015,Andrew O'Reilly-Nugent,S3,7,4,Tall RYD1,1,0,1,1,1,1,0,1,0,3
3/12/2015,Andrew O'Reilly-Nugent,S3,7,4,AIRA,1,1,1,1,1,1,1,1,1,1
3/12/2015,Andrew O'Reilly-Nugent,S3,7,4,Green fairy,1,1,1,1,1,1,1,1,1,12
3/12/2015,Andrew O'Reilly-Nugent,S3,7,4,VULSP1,0,0,0,1,0,1,1,1,1,9
3/12/2015,Andrew O'Reilly-Nugent,S3,7,4,PANEFF,1,1,1,0,1,1,0,1,1,8
3/12/2015,Andrew O'Reilly-Nugent,S3,7,4,Straight up blade,1,1,0,1,0,0,1,1,1,4
3/12/2015,Andrew O'Reilly-Nugent,S3,7,4,Buttercup like,0,0,0,0,1,0,0,0,0,1
3/12/2015,Andrew O'Reilly-Nugent,S3,7,4,HYPRAD,0,0,0,1,1,1,1,0,1,4
3/12/2015,Andrew O'Reilly-Nugent,S3,7,4,Smooth effusum,0,0,0,1,0,0,0,0,0,2
3/12/2015,Andrew O'Reilly-Nugent,S3,7,4,Bare ground,0,0,0,0,0,0,0,0,0,35
3/12/2015,Andrew O'Reilly-Nugent,S3,7,4,Rock,0,0,0,0,0,0,0,0,0,0
3/12/2015,Andrew O'Reilly-Nugent,S3,7,4,Litter,0,0,0,0,0,0,0,0,0,15
2/12/2015,Andrew O'Reilly-Nugent,S3,8,1,AUSBIG,1,1,0,1,1,0,1,1,0,8
2/12/2015,Andrew O'Reilly-Nugent,S3,8,1,THETRI,1,1,1,0,1,1,1,1,0,15
2/12/2015,Andrew O'Reilly-Nugent,S3,8,1,Green fairy,1,1,1,1,0,1,1,1,1,15
2/12/2015,Andrew O'Reilly-Nugent,S3,8,1,VULSP1,1,0,0,1,1,0,1,1,1,10
2/12/2015,Andrew O'Reilly-Nugent,S3,8,1,AIRA,1,1,1,1,1,1,1,1,1,5
2/12/2015,Andrew O'Reilly-Nugent,S3,8,1,PLALAN,0,0,0,1,1,0,0,0,0,4
2/12/2015,Andrew O'Reilly-Nugent,S3,8,1,PANEFF,1,0,0,0,0,0,0,0,0,2
