date,site,observer,quadrat,id,1_pc,1_9,2_pc,2_9,3_pc,3_9,4_pc,4_9,5_pc,5_9,6_pc,6_9,7_pc,7_9,8_pc,8_9,9_pc,9_9,10_pc,10_9
5/11/2011,s3,Don,1,fuzzweed (pale),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
5/11/2011,s3,Group,2,fuzzweed (pale),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,3,0.00,0,0.00,0,0.00,0,0.00,0
5/11/2011,s3,Group,4,fuzzweed (pale),0.00,0,0.00,0,0.00,0,17.00,9,0.00,0,1.00,1,1.00,4,0.00,0,0.00,0,0.00,0
12/11/2011,s2,Group,1,fuzzweed mueler's (green),1.00,2,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0,1.00,1,0.00,0
12/11/2011,s2,Group,3,fuzzweed mueler's (green),0.00,0,0.00,0,0.00,0,1.00,1,1.00,1,0.00,0,0.00,0,1.00,2,2.00,3,0.00,0
12/11/2011,s2,Group,4,fuzzweed mueler's (green),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0
6/11/2011,w3,Don,1,Geraneum with hairs down pointing,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
6/11/2011,w3,Group,3,Geraneum with hairs down pointing,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
6/11/2011,w3,Andrew,4,Geraneum with hairs down pointing,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,2.00,2,0.00,0,0.00,0,0.00,0
13/11/2011,s5,Group,1,glossy opposite,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,s5,"Nola, Penny",2,glossy opposite,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,s5,Group,3,glossy opposite,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
29/10/2011,w1,Felicity,2,glossy opposite,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
29/10/2011,w1,Don,4,glossy opposite,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
29/10/2011,w1,Group,4,glossy opposite,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
29/10/2011,w1,Don,4,glossy opposite,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
6/11/2011,w3,Don,1,glossy opposite,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
6/11/2011,w3,Group,3,glossy opposite,3.00,2,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
6/11/2011,w3,Andrew,4,glossy opposite,1.00,2,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,w5,Don,1,glossy opposite,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,w5,Pax,2,glossy opposite,0.00,0,0.00,0,1.00,2,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,w5,John,3,glossy opposite,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
2/11/2011,w4,Don,1,Glycine tabacina,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
14/11/2011,w4,Group,2,Glycine tabacina,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
14/11/2011,w4,Group,4,Glycine tabacina,0.00,0,0.00,0,2.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,s5,Group,3,goats beard,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0
12/11/2011,w2,Don,1,goats beard,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,w2,Nola,2,goats beard,1.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,w2,Pax,4,goats beard,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
29/10/2011,s1,Don,1,grass litter,20.00,7,20.00,7,15.00,5,15.00,4,20.00,9,55.00,8,20.00,6,30.00,9,0.00,0,20.00,6
29/10/2011,s1,Don,2,grass litter,0.00,0,0.00,0,40.00,9,30.00,8,20.00,9,20.00,9,25.00,6,50.00,9,25.00,9,35.00,9
12/11/2011,s1,Group,4,grass litter,0.00,0,0.00,0,15.00,9,0.00,0,0.00,0,30.00,9,0.00,0,0.00,0,0.00,0,20.00,6
12/11/2011,s2,Group,1,grass litter,55.00,9,16.00,8,20.00,9,30.00,9,1.00,1,40.00,9,30.00,9,20.00,9,40.00,9,0.00,0
12/11/2011,s2,Group,3,grass litter,2.00,9,0.00,0,15.00,8,20.00,5,0.00,0,25.00,9,20.00,9,30.00,9,30.00,7,30.00,9
12/11/2011,s2,Group,4,grass litter,0.00,0,0.00,0,15.00,9,0.00,0,10.00,3,5.00,9,10.00,9,10.00,9,20.00,9,15.00,9
5/11/2011,s3,Don,1,grass litter,0.00,0,15.00,5,0.00,0,0.00,0,0.00,0,5.00,5,0.00,0,2.00,3,2.00,2,7.00,5
5/11/2011,s3,Group,2,grass litter,6.00,6,5.00,1,56.00,9,40.00,9,0.00,0,5.00,4,0.00,0,4.00,6,0.00,0,0.00,0
5/11/2011,s3,Group,4,grass litter,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,9.00,30,10.00,6,9.00,9,9.00,6,4.00,4
30/10/2011,s4,Don,1,grass litter,5.00,3,0.00,0,0.00,0,0.00,0,25.00,9,0.00,0,10.00,9,10.00,3,13.00,7,5.00,9
30/10/2011,s4,Robyn Whipp,2,grass litter,0.00,0,0.00,0,10.00,3,0.00,0,35.00,9,15.00,9,0.00,0,10.00,4,10.00,8,25.00,9
30/10/2011,s4,John Fitzgerald,3,grass litter,10.00,4,0.00,0,20.00,9,5.00,3,30.00,9,0.00,0,2.00,9,50.00,8,30.00,9,15.00,9
30/10/2011,s4,Group,4,grass litter,0.00,0,0.00,0,30.00,8,1.00,2,20.00,9,20.00,8,15.00,9,8.00,8,15.00,6,15.00,9
13/11/2011,s5,Group,1,grass litter,40.00,9,0.00,0,0.00,0,15.00,9,0.00,0,13.00,7,0.00,0,0.00,0,0.00,0,30.00,9
13/11/2011,s5,"Nola, Penny",2,grass litter,40.00,9,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,15.00,6
13/11/2011,s5,Group,3,grass litter,30.00,9,0.00,0,0.00,0,20.00,9,0.00,0,0.00,0,10.00,8,0.00,0,15.00,9,0.00,0
29/10/2011,w1,Felicity,2,grass litter,50.00,9,50.00,9,60.00,9,60.00,9,85.00,9,70.00,9,25.00,9,70.00,9,85.00,9,50.00,9
29/10/2011,w1,Don,4,grass litter,40.00,9,50.00,9,80.00,9,50.00,9,60.00,9,60.00,9,35.00,7,80.00,9,70.00,9,65.00,10
29/10/2011,w1,Group,4,grass litter,50.00,9,20.00,9,0.00,0,25.00,9,40.00,9,75.00,9,50.00,9,80.00,9,4.00,9,0.00,0
29/10/2011,w1,Don,4,grass litter,35.00,9,20.00,9,55.00,9,30.00,9,60.00,9,35.00,9,40.00,9,30.00,9,25.00,9,60.00,9
12/11/2011,w2,Don,1,grass litter,20.00,9,50.00,9,30.00,9,50.00,9,30.00,9,10.00,9,12.00,7,0.00,0,25.00,9,20.00,9
12/11/2011,w2,Nola,2,grass litter,40.00,9,5.00,1,80.00,9,95.00,9,20.00,5,30.00,9,15.00,9,50.00,9,20.00,9,20.00,9
12/11/2011,w2,Pax,4,grass litter,10.00,9,70.00,9,60.00,9,65.00,9,5.00,9,0.00,0,0.00,0,0.00,0,25.00,9,0.00,0
6/11/2011,w3,Don,1,grass litter,10.00,8,10.00,7,0.00,0,5.00,2,15.00,9,3.00,3,10.00,9,5.00,6,3.00,3,0.00,0
6/11/2011,w3,Group,3,grass litter,12.00,9,50.00,9,0.00,0,20.00,8,0.00,0,5.00,6,0.00,0,9.00,9,0.00,0,0.00,0
6/11/2011,w3,Andrew,4,grass litter,5.00,9,15.00,9,2.00,3,2.00,2,13.00,9,1.00,1,7.00,9,6.00,6,12.00,9,8.00,9
2/11/2011,w4,Don,1,grass litter,0.00,0,0.00,0,25.00,9,20.00,9,0.00,0,5.00,5,10.00,7,5.00,6,3.00,3,20.00,9
14/11/2011,w4,Group,2,grass litter,0.00,0,0.00,0,25.00,9,0.00,0,0.00,0,0.00,0,10.00,6,20.00,7,0.00,0,0.00,0
14/11/2011,w4,Group,4,grass litter,15.00,9,0.00,0,20.00,9,0.00,0,2.00,2,12.00,9,0.00,0,38.00,9,22.00,8,15.00,9
13/11/2011,w5,Don,1,grass litter,15.00,5,0.00,0,2.00,2,0.00,0,0.00,0,0.00,0,5.00,3,5.00,4,50.00,9,0.00,0
13/11/2011,w5,Pax,2,grass litter,0.00,0,0.00,0,0.00,0,10.00,3,0.00,0,10.00,9,0.00,0,10.00,5,0.00,0,10.00,9
13/11/2011,w5,John,3,grass litter,1.00,7,2.00,3,6.00,7,30.00,9,1.00,2,0.00,0,9.00,9,2.00,2,15.00,9,18.00,4
29/10/2011,s1,Don,1,great brome,0.00,0,5.00,2,5.00,2,0.00,0,0.00,0,30.00,9,10.00,8,2.00,1,10.00,8,40.00,9
29/10/2011,s1,Don,2,great brome,0.00,0,2.00,1,35.00,9,5.00,3,30.00,9,25.00,9,5.00,6,0.00,0,0.00,0,60.00,9
12/11/2011,s1,Group,4,great brome,0.00,0,10.00,6,10.00,5,0.00,0,2.00,9,7.00,8,1.00,3,0.00,0,5.00,6,2.00,6
13/11/2011,s5,Group,1,great brome,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,s5,"Nola, Penny",2,great brome,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,s5,Group,3,great brome,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
29/10/2011,w1,Felicity,2,great brome,12.00,7,30.00,9,20.00,9,5.00,9,35.00,8,0.00,0,20.00,9,30.00,9,10.00,9,25.00,9
29/10/2011,w1,Don,4,great brome,10.00,2,25.00,9,20.00,9,50.00,9,0.00,0,0.00,0,35.00,9,5.00,9,0.00,0,20.00,8
29/10/2011,w1,Group,4,great brome,0.00,0,7.00,9,35.00,9,5.00,7,15.00,7,6.00,7,35.00,9,10.00,9,10.00,8,30.00,9
29/10/2011,w1,Don,4,great brome,20.00,7,20.00,9,5.00,9,25.00,9,1.00,3,0.00,0,55.00,9,12.00,9,30.00,9,10.00,9
12/11/2011,w2,Don,1,great brome,40.00,9,60.00,9,50.00,9,30.00,8,60.00,9,20.00,9,5.00,4,15.00,5,15.00,4,4.00,2
12/11/2011,w2,Nola,2,great brome,2.00,9,50.00,9,0.00,0,80.00,9,85.00,7,40.00,8,0.00,0,20.00,5,0.00,0,5.00,1
12/11/2011,w2,Pax,4,great brome,10.00,5,35.00,9,1.00,3,70.00,9,5.00,9,5.00,8,1.00,4,1.00,5,1.00,4,0.00,0
13/11/2011,w5,Don,1,great brome,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,w5,Pax,2,great brome,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,w5,John,3,great brome,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,8.00,7,3.00,8,1.00,1,5.00,2,2.00,2
12/11/2011,s2,Group,1,great verbascum,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,2,1.00,2,0.00,0,0.00,0,0.00,0
12/11/2011,s2,Group,3,great verbascum,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,s2,Group,4,great verbascum,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,w2,Don,1,great verbascum,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,10.00,1,7.00,1,15.00,4
12/11/2011,w2,Nola,2,great verbascum,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,5.00,2,10.00,3
12/11/2011,w2,Pax,4,great verbascum,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,2,1.00,1,15.00,2
12/11/2011,w2,Don,1,hairy mustard,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,w2,Nola,2,hairy mustard,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,w2,Nola,2,hairy mustard,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,w2,Pax,4,hairy mustard,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
29/10/2011,s1,Don,1,half glume vulpia,10.00,7,0.00,0,10.00,8,10.00,4,45.00,9,0.00,0,10.00,9,5.00,3,0.00,0,0.00,0
29/10/2011,s1,Don,2,half glume vulpia,5.00,3,0.00,0,3.00,4,30.00,8,10.00,9,0.00,0,5.00,8,0.00,0,0.00,0,0.00,0
12/11/2011,s1,Group,4,half glume vulpia,0.00,0,0.00,0,5.00,3,0.00,0,1.00,5,2.00,3,0.00,0,40.00,9,0.00,0,0.00,0
12/11/2011,s2,Group,1,half glume vulpia,9.00,95,30.00,9,16.00,8,5.00,8,25.00,9,10.00,9,10.00,9,35.00,9,3.00,9,25.00,9
12/11/2011,s2,Group,3,half glume vulpia,15.00,9,0.00,0,25.00,8,0.00,0,1.00,4,20.00,9,30.00,9,4.00,9,10.00,9,10.00,9
12/11/2011,s2,Group,4,half glume vulpia,100.00,9,0.00,0,80.00,9,70.00,9,40.00,9,10.00,9,80.00,9,70.00,9,0.00,0,0.00,0
5/11/2011,s3,Don,1,half glume vulpia,5.00,4,35.00,9,10.00,3,25.00,9,30.00,7,0.00,0,5.00,5,0.00,0,40.00,9,7.00,3
5/11/2011,s3,Group,2,half glume vulpia,0.00,0,0.00,0,0.00,0,35.00,9,1.00,2,15.00,5,10.00,9,0.00,0,80.00,9,20.00,8
5/11/2011,s3,Group,4,half glume vulpia,24.00,8,6.00,9,5.00,4,12.00,9,0.00,0,25.00,8,50.00,9,2.00,4,0.00,0,16.00,7
30/10/2011,s4,Don,1,half glume vulpia,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
30/10/2011,s4,Robyn Whipp,2,half glume vulpia,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
30/10/2011,s4,John Fitzgerald,3,half glume vulpia,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
30/10/2011,s4,Group,4,half glume vulpia,0.00,0,1.00,2,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,s5,Group,1,half glume vulpia,0.00,0,0.00,0,0.00,0,0.00,0,1.00,2,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,s5,"Nola, Penny",2,half glume vulpia,0.00,0,0.00,0,0.00,0,1.00,1,5.00,5,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,s5,Group,3,half glume vulpia,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
29/10/2011,w1,Felicity,2,half glume vulpia,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
29/10/2011,w1,Don,4,half glume vulpia,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,5.00,1,0.00,0
29/10/2011,w1,Group,4,half glume vulpia,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0,0.00,0
29/10/2011,w1,Don,4,half glume vulpia,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,3,0.00,0
12/11/2011,w2,Don,1,half glume vulpia,5.00,7,0.00,0,0.00,0,10.00,4,10.00,8,5.00,6,10.00,6,0.00,0,2.00,3,1.00,3
12/11/2011,w2,Nola,2,half glume vulpia,5.00,4,0.00,0,0.00,0,0.00,0,0.00,0,2.00,1,1.00,2,0.00,0,0.00,0,10.00,5
12/11/2011,w2,Pax,4,half glume vulpia,1.00,1,0.00,0,0.00,0,0.00,0,1.00,2,2.00,7,4.00,9,1.00,3,0.00,0,1.00,1
6/11/2011,w3,Don,1,half glume vulpia,15.00,6,0.00,0,2.00,2,25.00,9,20.00,9,6.00,9,1.00,2,0.00,0,0.00,0,2.00,1
6/11/2011,w3,Group,3,half glume vulpia,2.00,4,3.00,2,0.00,0,2.00,5,0.00,0,8.00,4,0.00,0,9.00,9,10.00,5,0.00,0
6/11/2011,w3,Andrew,4,half glume vulpia,35.00,9,2.00,2,2.00,2,0.00,0,0.00,0,1.00,3,4.00,4,0.00,0,0.00,0,8.00,6
2/11/2011,w4,Don,1,half glume vulpia,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
14/11/2011,w4,Group,2,half glume vulpia,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
14/11/2011,w4,Group,4,half glume vulpia,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,w5,Don,1,half glume vulpia,1.00,1,1.00,1,1.00,4,0.00,0,2.00,2,0.00,0,1.00,3,0.00,0,0.00,0,0.00,0
13/11/2011,w5,Pax,2,half glume vulpia,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,w5,John,3,half glume vulpia,10.00,4,1.00,4,50.00,9,1.00,2,20.00,6,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1
13/11/2011,s5,Group,3,Haloragis heterophylla,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,3.00,1,1.00,1,1.00,1
29/10/2011,s1,Don,1,hare's foot clover,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
29/10/2011,s1,Don,2,hare's foot clover,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,s1,Group,4,hare's foot clover,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,s2,Group,1,hare's foot clover,1.00,1,1.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,1.00,2,0.00,0
12/11/2011,s2,Group,3,hare's foot clover,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,2,1.00,1,3.00,7,1.00,1
12/11/2011,s2,Group,4,hare's foot clover,1.00,2,0.00,0,0.00,0,2.00,2,0.00,0,0.00,0,0.00,0,0.00,0,1.00,8,0.00,0
5/11/2011,s3,Don,1,hare's foot clover,0.00,0,0.00,0,0.00,0,2.00,2,0.00,0,0.00,0,4.00,3,0.00,0,0.00,0,0.00,0
5/11/2011,s3,Group,2,hare's foot clover,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0
5/11/2011,s3,Group,4,hare's foot clover,0.00,0,0.00,0,0.00,0,3.00,1,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,2.00,2
30/10/2011,s4,Don,1,hare's foot clover,2.00,3,3.00,3,3.00,8,1.00,1,15.00,9,2.00,5,3.00,4,1.00,1,0.00,0,1.00,2
30/10/2011,s4,Robyn Whipp,2,hare's foot clover,0.00,0,1.00,3,1.00,6,1.00,3,2.00,7,5.00,9,1.00,7,2.00,5,0.00,0,2.00,5
30/10/2011,s4,John Fitzgerald,3,hare's foot clover,0.00,0,1.00,4,1.00,3,5.00,9,2.00,9,4.00,9,3.00,6,5.00,3,0.00,0,1.00,2
30/10/2011,s4,Group,4,hare's foot clover,0.00,0,2.00,8,1.00,3,1.00,6,8.00,9,1.00,5,6.00,6,0.00,0,0.00,0,5.00,7
13/11/2011,s5,Group,1,hare's foot clover,1.00,3,0.00,0,0.00,0,1.00,1,0.00,0,1.00,1,1.00,6,1.00,1,1.00,3,0.00,0
13/11/2011,s5,"Nola, Penny",2,hare's foot clover,1.00,2,0.00,0,1.00,1,0.00,0,2.00,2,1.00,2,0.00,0,0.00,0,1.00,2,0.00,0
13/11/2011,s5,Group,3,hare's foot clover,2.00,2,0.00,0,0.00,0,0.00,0,1.00,1,1.00,2,1.00,3,0.00,0,1.00,7,0.00,0
29/10/2011,w1,Felicity,2,hare's foot clover,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
29/10/2011,w1,Don,4,hare's foot clover,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
29/10/2011,w1,Group,4,hare's foot clover,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
29/10/2011,w1,Don,4,hare's foot clover,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,w2,Don,1,hare's foot clover,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,1.00,1,0.00,0
12/11/2011,w2,Nola,2,hare's foot clover,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,w2,Pax,4,hare's foot clover,1.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
6/11/2011,w3,Don,1,hare's foot clover,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
6/11/2011,w3,Group,3,hare's foot clover,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
6/11/2011,w3,Andrew,4,hare's foot clover,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
2/11/2011,w4,Don,1,hare's foot clover,0.00,0,0.00,0,1.00,2,1.00,1,1.00,2,4.00,4,5.00,6,3.00,3,3.00,3,0.00,0
14/11/2011,w4,Group,2,hare's foot clover,3.00,1,0.00,0,1.00,3,0.00,0,1.00,1,1.00,1,3.00,4,2.00,2,1.00,1,0.00,0
14/11/2011,w4,Group,4,hare's foot clover,0.00,0,1.00,1,1.00,2,1.00,1,0.00,0,0.00,0,1.00,3,1.00,1,1.00,1,0.00,0
13/11/2011,w5,Don,1,hare's foot clover,0.00,0,0.00,0,2.00,2,1.00,1,2.00,2,0.00,0,3.00,1,0.00,0,0.00,0,0.00,0
13/11/2011,w5,Pax,2,hare's foot clover,0.00,0,0.00,0,1.00,2,1.00,1,2.00,4,0.00,0,0.00,0,1.00,1,0.00,0,1.00,2
13/11/2011,w5,John,3,hare's foot clover,1.00,2,0.00,0,0.00,0,0.00,0,1.00,2,1.00,1,1.00,2,1.00,2,1.00,1,0.00,0
12/11/2011,s2,Group,1,hawk weed,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,s2,Group,3,hawk weed,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,2.00,3,0.00,0
12/11/2011,s2,Group,4,hawk weed,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
30/10/2011,s4,Don,1,hawk weed,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,3.00,4,0.00,0,0.00,0,0.00,0
30/10/2011,s4,Robyn Whipp,2,hawk weed,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,2,0.00,0,0.00,0,0.00,0
30/10/2011,s4,John Fitzgerald,3,hawk weed,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
30/10/2011,s4,Group,4,hawk weed,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,2.00,2,0.00,0,0.00,0,0.00,0
13/11/2011,s5,Group,1,hawk weed,1.00,2,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,s5,"Nola, Penny",2,hawk weed,1.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,s5,Group,3,hawk weed,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,s5,Group,3,Holcus lanatus,1.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
2/11/2011,w4,Don,1,horehound,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
14/11/2011,w4,Group,2,horehound,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
14/11/2011,w4,Group,4,horehound,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0
13/11/2011,s5,Group,3,Hydrocotyle laxifora,0.00,0,0.00,0,0.00,0,0.00,0,3.00,3,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,s5,Group,3,Juncus sp.,0.00,0,0.00,0,2.00,4,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
